image,source_media,openness,conscientiousness,extraversion,agreeableness,neuroticism
images/jpRnHWTLDUs.003_0067.jpg,jpRnHWTLDUs.003.mp4,0.5104079809649744,0.6255424064997867,0.6120170494657027,0.6923145771074992,0.6148782612710022
images/6xlHkQDHxbs.000_0068.jpg,6xlHkQDHxbs.000.mp4,0.6179068106054796,0.6628465534221656,0.6161424548045652,0.6706943344562699,0.6306198060782747
images/XcEFSi3uaJM.002_0069.jpg,XcEFSi3uaJM.002.mp4,0.6230967876420912,0.6035790046585517,0.6175030886988102,0.6127461735844292,0.6346801784563912
images/TQHzCznQ14Y.003_0070.jpg,TQHzCznQ14Y.003.mp4,0.5467397001214852,0.6017918964089688,0.5580651601945427,0.6069160885671679,0.7185107262427363
images/Yj36y7ELRZE.004_0071.jpg,Yj36y7ELRZE.004.mp4,0.47110088242093345,0.6322818378636292,0.5624397195871947,0.6582625731396866,0.6530750804388209
images/38fE5B4ghw0.000_0072.jpg,38fE5B4ghw0.000.mp4,0.5334939017248096,0.6538976722512625,0.5846704046475756,0.6668960879202106,0.6369474572268569
images/_ztmNiy8D3c.003_0073.jpg,_ztmNiy8D3c.003.mp4,0.4117605727272634,0.5463077195775055,0.4903349751981941,0.5544095120635659,0.771977461488731
images/ZRl_k6DzTeI.001_0074.jpg,ZRl_k6DzTeI.001.mp4,0.48034711623588106,0.550051691502599,0.5296582342161044,0.5611628581541086,0.7374522940250985
images/4JjpfL4y3XM.000_0075.jpg,4JjpfL4y3XM.000.mp4,0.4515752506347899,0.607994225604986,0.568202151862955,0.6638245454800915,0.6612524511336707
images/qktahyrtrFs.000_0076.jpg,qktahyrtrFs.000.mp4,0.6619339265831243,0.8275074789095955,0.5951088667291167,0.6601959983669735,0.4649621688795313
images/BS0wgLXqFgc.003_0077.jpg,BS0wgLXqFgc.003.mp4,0.5370610175958422,0.6633782047770971,0.5616252239603925,0.6360968446831475,0.6455341953049459
images/9hqH1PJ6cG8.001_0078.jpg,9hqH1PJ6cG8.001.mp4,0.5242847717322964,0.6261009429490815,0.6361211014540836,0.7185044393364657,0.5996574663123644
images/EvZ0esZgPK4.001_0079.jpg,EvZ0esZgPK4.001.mp4,0.4681566815650495,0.6140332216069841,0.5896379592561145,0.6808129990468674,0.633673688800933
images/pJGLxS81YBc.004_0080.jpg,pJGLxS81YBc.004.mp4,0.67423137148227,0.48005381758721355,0.6901493209592631,0.6096998594265548,0.6679064374047038
images/VNK6LQHh25w.004_0081.jpg,VNK6LQHh25w.004.mp4,0.5635795832183285,0.6463337169431677,0.6012280799105676,0.6783927026511208,0.6519620278075035
images/3HA2W1s4oP8.003_0082.jpg,3HA2W1s4oP8.003.mp4,0.4986782018138744,0.5489150836240756,0.5424333058247964,0.5756913519186705,0.7450362555012908
images/bYXRyimxh7A.004_0083.jpg,bYXRyimxh7A.004.mp4,0.5793551285739741,0.6352090310006108,0.5911263784585292,0.6390446758810326,0.6550633214176367
images/tomb22yfjTc.002_0084.jpg,tomb22yfjTc.002.mp4,0.5374079160520191,0.5959501767123714,0.5970980816263509,0.649880893271683,0.6693805121942321
images/xsLvl2qGrxU.000_0085.jpg,xsLvl2qGrxU.000.mp4,0.4067064073402542,0.5696003437603968,0.49884697585829285,0.5777633288467963,0.7410366785065545
images/TEGJrmNFvXY.001_0086.jpg,TEGJrmNFvXY.001.mp4,0.5240015091225232,0.6333174563442936,0.5728327737663336,0.6500295894399418,0.6672470052490086
images/Z3FdUfZLHyw.001_0087.jpg,Z3FdUfZLHyw.001.mp4,0.6644132419928339,0.5587087800119894,0.6279181457341946,0.6106004745908972,0.7181980384163018
images/Lj1WuMXFa-4.004_0088.jpg,Lj1WuMXFa-4.004.mp4,0.6024754593568329,0.6151849062438658,0.5706661098683763,0.5959633386048901,0.7054302942265946
images/IL5VgGakSNw.005_0089.jpg,IL5VgGakSNw.005.mp4,0.47718984919787727,0.6702615882492339,0.4903983066984806,0.5754550768051765,0.6823943790583236
images/nBjBfN9SbpM.002_0090.jpg,nBjBfN9SbpM.002.mp4,0.5057137390937244,0.623181221764419,0.5162914960657476,0.5942486664116873,0.7422045978087601
images/p6UMx8dwHZQ.003_0091.jpg,p6UMx8dwHZQ.003.mp4,0.5495281437289073,0.6329563653391483,0.5950504019862276,0.6583324244311185,0.6438365500131267
images/vAEqpUwBMJQ.005_0092.jpg,vAEqpUwBMJQ.005.mp4,0.6130130416389985,0.681093192790378,0.6611429615475579,0.7218104215299055,0.5435163381908781
images/6TkMavTyimI.001_0093.jpg,6TkMavTyimI.001.mp4,0.6075807530482336,0.7945054924371866,0.5865784441915418,0.679454001227672,0.5117903367690652
images/Dgo98-sCd1w.002_0094.jpg,Dgo98-sCd1w.002.mp4,0.5024007524629435,0.6156289516404323,0.5621893658058312,0.6389150564877146,0.6849146746018657
images/c4YxfATgYkw.002_0095.jpg,c4YxfATgYkw.002.mp4,0.4870043028513073,0.6400879923780698,0.5341928340135607,0.6078052025026244,0.6625706759189227
images/Kbcvurfuvhk.002_0096.jpg,Kbcvurfuvhk.002.mp4,0.5556913657944403,0.6478146036995799,0.5553424681372752,0.624603543215838,0.691695833186116
images/L-C1blPD_ec.000_0097.jpg,L-C1blPD_ec.000.mp4,0.5962727656539784,0.6897891740114379,0.5970033939057432,0.6710265623342084,0.6208322547806248
images/0FVu7VKIg2s.000_0098.jpg,0FVu7VKIg2s.000.mp4,0.5529168984227858,0.6339029616493559,0.5704341684866522,0.6294895900835797,0.6735713511848345
images/ZNRfeL8nPfw.005_0099.jpg,ZNRfeL8nPfw.005.mp4,0.4535526703496316,0.6150126653600865,0.5537791248077618,0.6326108040346895,0.6457109498679271
images/3WmWJ1lNy-U.001_0100.jpg,3WmWJ1lNy-U.001.mp4,0.5100168181013827,0.641544994322298,0.6002738114083305,0.6887501458974836,0.6182709754142702
images/lsVwEApsljU.003_0101.jpg,lsVwEApsljU.003.mp4,0.5629753780522028,0.6287679432825252,0.582253866800684,0.6459966932457755,0.6841573668400064
images/Vy-Lr_iM5qo.001_0102.jpg,Vy-Lr_iM5qo.001.mp4,0.4946553010233631,0.5515683401587339,0.559075841877617,0.5932741599469759,0.7147295906719224
images/BLeDNfK2quI.000_0103.jpg,BLeDNfK2quI.000.mp4,0.5760209655735935,0.5784401807847016,0.6233146372376513,0.6310468619464403,0.6331486395774207
images/PgpMUHH8lEI.004_0104.jpg,PgpMUHH8lEI.004.mp4,0.5357319931729667,0.6150670681346113,0.5857735359284122,0.6392833008477157,0.6540044351470989
images/LKqO2BhfAvM.002_0105.jpg,LKqO2BhfAvM.002.mp4,0.5298100870684844,0.6068423074845378,0.5570274628768122,0.6180306973816134,0.7120503334150942
images/cxJ0u6r0-pU.002_0106.jpg,cxJ0u6r0-pU.002.mp4,0.5501452038831558,0.6652949878242468,0.6375276359566764,0.7219153375684686,0.5678644519159215
images/2bAsXLQjlt8.005_0107.jpg,2bAsXLQjlt8.005.mp4,0.5236967929821221,0.640429922894454,0.5507748564116014,0.6216880397425012,0.6762330236555321
images/puLXzqUvm_U.001_0108.jpg,puLXzqUvm_U.001.mp4,0.5451809827742823,0.6835290605010403,0.5559688292064656,0.6278813605491511,0.6265073362078722
images/vE9XgQL7DGE.004_0109.jpg,vE9XgQL7DGE.004.mp4,0.4724120770168908,0.5502069035332707,0.5190061362318935,0.5704622813780356,0.7746113463296059
images/dQOeQYWIgm8.004_0110.jpg,dQOeQYWIgm8.004.mp4,0.5076621332432045,0.6323166664802691,0.5605511944919626,0.6347307889110654,0.6626386626882568
images/uHrP02iwW1o.000_0111.jpg,uHrP02iwW1o.000.mp4,0.6980847199795371,0.6878320816766053,0.6693661208316779,0.6814572502908589,0.5405719880380995
images/XOioICna1hc.005_0112.jpg,XOioICna1hc.005.mp4,0.5834146834457127,0.6245247005120143,0.5864613345807329,0.6331544055610642,0.6811058927493459
images/xeE08Vn-HXI.001_0113.jpg,xeE08Vn-HXI.001.mp4,0.5659701143925171,0.6343736477052053,0.5618423835869858,0.6213441409846686,0.7001863814087456
images/TmpP2fXeVtk.000_0114.jpg,TmpP2fXeVtk.000.mp4,0.422589989584218,0.6017900536953236,0.5171285303910336,0.6104466192525597,0.7054135874997215
images/QlkTEWrSCBs.000_0115.jpg,QlkTEWrSCBs.000.mp4,0.5956935921567762,0.6173430284211847,0.6114775406640968,0.6646014201914119,0.6819153840461756
images/w7O2QJu2Wl4.005_0116.jpg,w7O2QJu2Wl4.005.mp4,0.44882488455966263,0.6030953259725111,0.5243534711120961,0.6142538237655067,0.7175672535261702
images/oLO05QNhhGg.000_0117.jpg,oLO05QNhhGg.000.mp4,0.5609832342643193,0.6123745536449958,0.5642469040288326,0.6142952027358662,0.7111151947929238
images/2ceHmUmguzk.001_0118.jpg,2ceHmUmguzk.001.mp4,0.5502348677512338,0.6926231298576486,0.5939130248814497,0.6857639973655231,0.5968280091779735
images/a97PXgrKSxo.005_0119.jpg,a97PXgrKSxo.005.mp4,0.5366894755077871,0.6579081877116004,0.5752346359028367,0.6513246497645295,0.6375220773995163
images/nex61B854Ms.005_0120.jpg,nex61B854Ms.005.mp4,0.43801465143385526,0.6225405246593082,0.5610507660400111,0.6613245330891306,0.640133560743812
images/keGXYAcUXmA.002_0121.jpg,keGXYAcUXmA.002.mp4,0.6012430969229713,0.5340961140770443,0.6400882944584814,0.6266914021016722,0.675249827912816
images/LuLUAwn0aWU.002_0122.jpg,LuLUAwn0aWU.002.mp4,0.44631828318669614,0.5972648250631964,0.535203083441826,0.6139210410782427,0.6912455579286317
images/cP_dSXql7z8.002_0123.jpg,cP_dSXql7z8.002.mp4,0.5501579584490601,0.6557003147237035,0.61665710071299,0.698927962191681,0.6087024844149996
images/kp3c66Igyr8.001_0124.jpg,kp3c66Igyr8.001.mp4,0.5333831471115331,0.6511089019454323,0.5601538102088222,0.6443868164167578,0.6783282076355466
images/7tlMys6MZ34.001_0125.jpg,7tlMys6MZ34.001.mp4,0.5445949663349149,0.6138244467515257,0.5854376414940721,0.6415094838930754,0.6705509842607019
images/orlXEgAepGo.000_0126.jpg,orlXEgAepGo.000.mp4,0.5802904358193632,0.6681372894922206,0.5924644789830962,0.6618256222155137,0.6359935733554497
images/BLeDNfK2quI.002_0127.jpg,BLeDNfK2quI.002.mp4,0.576547452401106,0.5732976782399886,0.6260181692386528,0.631493189511536,0.634579981325021
images/2oiXF5_gTyk.001_0128.jpg,2oiXF5_gTyk.001.mp4,0.6774999579891688,0.6126156052225962,0.6501414031563041,0.635088820513187,0.6202767697624749
images/oYiWW-Qc0rs.000_0129.jpg,oYiWW-Qc0rs.000.mp4,0.5279473628529001,0.6274544818026594,0.6055771389861089,0.6864058477932431,0.6414140892189635
images/W8NkAXNboT0.002_0130.jpg,W8NkAXNboT0.002.mp4,0.46398531146876965,0.6016628847625567,0.5336283440307336,0.6182434484230015,0.7157197302991805
images/_IS6GFmQYj4.003_0131.jpg,_IS6GFmQYj4.003.mp4,0.6073133625467169,0.5989597259076127,0.5976097249655093,0.606348298912904,0.6730968116477923
images/FU1ak530DDo.003_0132.jpg,FU1ak530DDo.003.mp4,0.5565077072095893,0.6358056421362431,0.600594941647519,0.658739013296218,0.6314097831898622
images/7Y4cUPFEt-4.005_0133.jpg,7Y4cUPFEt-4.005.mp4,0.536403798309895,0.6751020655277783,0.5737118516789323,0.6560607352808673,0.6219535497343144
images/X9AEEGzWSU8.003_0134.jpg,X9AEEGzWSU8.003.mp4,0.5647141294788643,0.699805949909056,0.5741772368445226,0.6563462409446541,0.6138176653863298
images/VuadgOz6T7s.000_0135.jpg,VuadgOz6T7s.000.mp4,0.5294766520398434,0.6381820824277715,0.5402356258337562,0.6041505853966732,0.689842900442498
images/KXUERmhPyr8.004_0136.jpg,KXUERmhPyr8.004.mp4,0.5407507288090747,0.5811821459202302,0.5810102724860923,0.6053517321924016,0.6738459384915684
images/cWZudzeJVXg.002_0137.jpg,cWZudzeJVXg.002.mp4,0.5540820518413385,0.6610156750205772,0.5745911315891136,0.6539260377736674,0.6583044592390727
images/yRVvI1x2DBI.002_0138.jpg,yRVvI1x2DBI.002.mp4,0.5705101937022083,0.6310275181741493,0.5947793471372108,0.6449569723148549,0.6502367154063446
images/2mfmw63l88g.001_0139.jpg,2mfmw63l88g.001.mp4,0.5932344331839603,0.6778633286343899,0.5986705536437132,0.6713768810677442,0.6319832155836859
images/iGlLSkRAsJc.005_0140.jpg,iGlLSkRAsJc.005.mp4,0.5039730994935757,0.6323328874240637,0.5260491207094035,0.5984772103528785,0.7034316913434406
images/huIQlWsIEvY.000_0141.jpg,huIQlWsIEvY.000.mp4,0.7442693655356633,0.49531234572745425,0.7277297417906907,0.6221486673515273,0.630935811394692
images/KGRUaRe3r7I.002_0142.jpg,KGRUaRe3r7I.002.mp4,0.5224716377655465,0.6819738719602058,0.5614489742189408,0.649778679350084,0.6218081524685362
images/J9WyswA0vow.003_0143.jpg,J9WyswA0vow.003.mp4,0.44748521572906935,0.5805725461467116,0.49154169912420437,0.55900007619752,0.7616608561745902
images/9CPKW0sqR3E.000_0144.jpg,9CPKW0sqR3E.000.mp4,0.49449851228992636,0.6541190630454307,0.5963211091552075,0.6896509829329299,0.5939918520377915
images/Cl7vQ9QR0es.000_0145.jpg,Cl7vQ9QR0es.000.mp4,0.5749054120566479,0.6865900358265398,0.5544845225962008,0.6233541659937492,0.6524738632763736
images/13kjwEtSyXc.002_0146.jpg,13kjwEtSyXc.002.mp4,0.5542372605689359,0.565793322551543,0.5960135047233898,0.6177359447650805,0.6885410402680252
images/4TpJ1FT2w6Y.003_0147.jpg,4TpJ1FT2w6Y.003.mp4,0.5098670532827667,0.6301492028893091,0.5532882050265868,0.628104241558916,0.6796191936576083
images/PHv6CzBIC5E.005_0148.jpg,PHv6CzBIC5E.005.mp4,0.6274703642283112,0.46712784613272057,0.6733818391655882,0.6027008867915534,0.6742791487732281
images/TaL5JleXDP8.003_0149.jpg,TaL5JleXDP8.003.mp4,0.4719582410183967,0.6050306524955739,0.5823559599673921,0.6582681987116369,0.6381332368337882
images/LXmwDq89LdA.000_0150.jpg,LXmwDq89LdA.000.mp4,0.45146512174334286,0.6465991222428042,0.5756804145925943,0.6737672754833359,0.5934066383210164
images/WT1YjeADatU.003_0151.jpg,WT1YjeADatU.003.mp4,0.5978830182438695,0.6896216880734323,0.5519071117066441,0.6128671636161394,0.664640477450148
images/xzRYaxrhne8.003_0152.jpg,xzRYaxrhne8.003.mp4,0.6072782548443687,0.6378156743746635,0.6764409686800918,0.729028405074872,0.5717006850226977
images/N7oR6_oMBFk.004_0153.jpg,N7oR6_oMBFk.004.mp4,0.518935474855261,0.6499353338000757,0.5614260418991871,0.6481957673648324,0.6661894461017823
images/9ZMIYSBYIh8.000_0154.jpg,9ZMIYSBYIh8.000.mp4,0.537390932677182,0.602228560117005,0.5722507485882709,0.6335294632818258,0.7072977283559668
images/JoQRNgGQCgY.002_0155.jpg,JoQRNgGQCgY.002.mp4,0.5001486481218168,0.6685585968192072,0.556057533376505,0.6471155951858684,0.62962118780615
images/1UaqZEUUk9I.002_0156.jpg,1UaqZEUUk9I.002.mp4,0.5212660022366833,0.6474482485795322,0.5787072642291448,0.6543834107690172,0.631217125437899
images/nZC82V87Pm0.004_0157.jpg,nZC82V87Pm0.004.mp4,0.6749409425409221,0.6036794347458567,0.670401651064237,0.656631627991939,0.605537232431288
images/ixPqs7L8oAE.004_0158.jpg,ixPqs7L8oAE.004.mp4,0.4554870075583347,0.6121762083842566,0.5180834029702764,0.6053197973702474,0.7151355001019667
images/fsCK8Xuzl1Y.003_0159.jpg,fsCK8Xuzl1Y.003.mp4,0.54010308162602,0.5848847174887123,0.5730428997299695,0.6059149175917655,0.6917661152373644
images/VUgKH9DIs-8.000_0160.jpg,VUgKH9DIs-8.000.mp4,0.5500478518987494,0.588103793069965,0.6559014516571756,0.6961172387767655,0.5947835511394052
images/VForU0EmBr0.000_0161.jpg,VForU0EmBr0.000.mp4,0.5842612540608956,0.6472935370535802,0.5748939023901368,0.6132675022376912,0.6487915725922022
images/Wby2oMliGz0.000_0162.jpg,Wby2oMliGz0.000.mp4,0.4392112872482412,0.6195524659363334,0.5283930988999235,0.6234647044002218,0.6831914467547683
images/mhF4kYTlVUE.002_0163.jpg,mhF4kYTlVUE.002.mp4,0.45419830039806486,0.5662209904406623,0.5781863066482892,0.6451548075075311,0.6712303564813917
images/R6NTuhZtOks.003_0164.jpg,R6NTuhZtOks.003.mp4,0.5594569029438388,0.6773806282389486,0.5629298600224402,0.636952833817225,0.6461222247277276
